10115
10.25 , 31, 2959
1 , 31, 5498
3.5 , 31, 7757
10.25 , 31, 2743
7.75 , 31, 1232
2 , 31, 7013
5.5 , 31, 9330
11.25 , 31, 2742
5.5 , 31, 3270
107 , 31, 31
2 , 32, 7290
0.25 , 32, 1545
9.75 , 32, 898
4.25 , 32, 2280
3.25 , 32, 6355
3.5 , 32, 2369
8 , 32, 5161
1 , 32, 1087
82 , 32, 32
11 , 33, 2773
5.75 , 33, 9420
4 , 33, 1289
11.5 , 33, 8222
4 , 33, 3124
86.25 , 33, 33
4.75 , 34, 7948
54.75 , 34, 34
8.75 , 35, 8105
4.5 , 35, 8918
3.75 , 35, 2397
8 , 35, 2426
75 , 35, 35
8.75 , 36, 9352
58.75 , 36, 36
6.5 , 37, 2167
2.25 , 37, 1658
5.5 , 37, 10063
9.5 , 37, 7252
1.75 , 37, 3083
75.5 , 37, 37
5 , 38, 649
2.25 , 38, 267
0.75 , 38, 148
3.5 , 38, 8832
0.5 , 38, 2028
4.75 , 38, 4329
66.75 , 38, 38
5.25 , 39, 496
5.75 , 39, 2008
61 , 39, 39
6.5 , 40, 9909
1 , 40, 9336
8.5 , 40, 5926
2 , 40, 3646
68 , 40, 40
12.25 , 41, 3104
8 , 41, 2475
1.75 , 41, 3725
10.75 , 41, 4368
11.25 , 41, 2202
11.25 , 41, 8028
5.5 , 41, 3537
10.25 , 41, 444
7.75 , 41, 1086
128.75 , 41, 41
7 , 42, 7452
1.75 , 42, 8471
11.75 , 42, 7466
70.5 , 42, 42
7.75 , 43, 2273
11.5 , 43, 9440
9.25 , 43, 1413
4.75 , 43, 2299
4.5 , 43, 4362
6.25 , 43, 8963
7.5 , 43, 6825
101.5 , 43, 43
4.5 , 44, 7630
11 , 44, 257
3.25 , 44, 3986
2.25 , 44, 4749
71 , 44, 44
3.25 , 45, 1237
9.75 , 45, 2723
0.5 , 45, 3580
4 , 45, 8493
6.5 , 45, 1880
74 , 45, 45
2.75 , 46, 8350
9.5 , 46, 5529
0.75 , 46, 4211
4 , 46, 9412
7.5 , 46, 6221
5 , 46, 8944
9.5 , 46, 9279
7.5 , 46, 2565
10 , 46, 7487
11.25 , 46, 5749
117.75 , 46, 46
4.25 , 47, 9955
6.5 , 47, 3358
11.25 , 47, 4386
9.75 , 47, 6756
12.25 , 47, 2870
2.75 , 47, 5425
96.75 , 47, 47
11.75 , 48, 3586
2.5 , 48, 8157
3.25 , 48, 3571
9.25 , 48, 5734
2 , 48, 243
78.75 , 48, 48
7 , 49, 3136
10.25 , 49, 320
10 , 49, 1795
8.5 , 49, 4572
2.25 , 49, 9545
88 , 49, 49
6.25 , 50, 6868
56.25 , 50, 50
2 , 51, 8922
8 , 51, 1870
60 , 51, 51
4 , 52, 6797
9.75 , 52, 8642
5 , 52, 7785
5.5 , 52, 6663
11.25 , 52, 1652
85.5 , 52, 52
1.75 , 53, 3477
8 , 53, 4629
5.5 , 53, 3841
2.5 , 53, 6068
6.25 , 53, 6989
10 , 53, 5255
11 , 53, 5735
0.5 , 53, 8033
12 , 53, 361
107.5 , 53, 53
3.75 , 54, 88
0.5 , 54, 9625
54.25 , 54, 54
5 , 55, 4352
5.5 , 55, 3905
2 , 55, 1481
5.75 , 55, 3060
4.5 , 55, 565
3.75 , 55, 3223
76.5 , 55, 55
1 , 56, 7361
5.75 , 56, 426
6 , 56, 3791
8.5 , 56, 2973
4.75 , 56, 4472
7.25 , 56, 8254
4.5 , 56, 2480
3.25 , 56, 1011
91 , 56, 56
0.5 , 57, 2182
1.25 , 57, 3361
3.5 , 57, 2121
11.5 , 57, 4204
9.5 , 57, 4819
6.75 , 57, 9896
0.25 , 57, 9105
9.25 , 57, 517
3.5 , 57, 2420
4.75 , 57, 1672
100.75 , 57, 57
7.5 , 58, 8562
9.75 , 58, 8014
6.25 , 58, 9312
5.5 , 58, 2782
4.5 , 58, 7403
83.5 , 58, 58
10.5 , 59, 136
10.75 , 59, 4784
4.5 , 59, 555
75.75 , 59, 59
2 , 60, 2552
6.75 , 60, 3357
8.75 , 60, 7776
7 , 60, 9055
4 , 60, 4255
3.75 , 60, 2309
4.25 , 60, 3099
86.5 , 60, 60
9.75 , 61, 2338
4 , 61, 2383
3 , 61, 5167
7.75 , 61, 4177
74.5 , 61, 61
1 , 62, 7509
8.25 , 62, 5837
4.75 , 62, 1560
4.75 , 62, 2796
68.75 , 62, 62
11.75 , 63, 9377
6.75 , 63, 614
11.5 , 63, 6385
5 , 63, 562
7 , 63, 4358
9 , 63, 3704
11.25 , 63, 9099
0.25 , 63, 8673
9 , 63, 1258
2.75 , 63, 6057
124.25 , 63, 63
8.5 , 64, 7609
7.25 , 64, 856
2.25 , 64, 2345
2.75 , 64, 5695
7 , 64, 9564
1.75 , 64, 6722
79.5 , 64, 64
6.5 , 65, 9198
2.75 , 65, 3043
10.25 , 65, 5995
5.5 , 65, 235
75 , 65, 65
6.75 , 66, 1303
5.5 , 66, 9902
5.5 , 66, 3453
11.25 , 66, 1259
9 , 66, 1523
7 , 66, 822
11.5 , 66, 565
8 , 66, 9835
114.5 , 66, 66
8.75 , 67, 5036
5 , 67, 3065
3.75 , 67, 451
8.75 , 67, 231
10.75 , 67, 1575
3.25 , 67, 8449
4.5 , 67, 3577
3 , 67, 9862
97.75 , 67, 67
2.5 , 68, 6449
52.5 , 68, 68
3.25 , 69, 3121
11.5 , 69, 2872
5.5 , 69, 9619
1.25 , 69, 2774
1.75 , 69, 3696
4.5 , 69, 2155
9.75 , 69, 4252
2 , 69, 920
5.25 , 69, 4617
94.75 , 69, 69
7.75 , 70, 9752
8.25 , 70, 6767
4.5 , 70, 1053
1.5 , 70, 9947
9.75 , 70, 7272
9.5 , 70, 2545
8.75 , 70, 3350
7.75 , 70, 1032
107.75 , 70, 70
6.75 , 71, 8834
3.75 , 71, 5587
11.75 , 71, 3807
72.25 , 71, 71
11.25 , 72, 4836
5.75 , 72, 2847
67 , 72, 72
1.25 , 73, 5746
4.5 , 73, 4534
8.25 , 73, 3835
3.25 , 73, 44
1.25 , 73, 2394
5.25 , 73, 8486
8.75 , 73, 4846
3.75 , 73, 10107
4 , 73, 5578
2.5 , 73, 2332
92.75 , 73, 73
10.25 , 74, 3274
11.25 , 74, 5282
4 , 74, 9921
75.5 , 74, 74
12 , 75, 4691
4.5 , 75, 3863
1.75 , 75, 3498
7 , 75, 6386
10.5 , 75, 9035
8.25 , 75, 6090
94 , 75, 75
7 , 76, 1713
57 , 76, 76
3.25 , 77, 9260
1.25 , 77, 503
1 , 77, 7617
5 , 77, 7810
6.25 , 77, 3728
1.75 , 77, 9729
12.25 , 77, 3569
9.75 , 77, 1512
90.5 , 77, 77
10.25 , 78, 6117
2 , 78, 6769
6 , 78, 5016
1.75 , 78, 9664
11.25 , 78, 1438
11.5 , 78, 1585
0.5 , 78, 8836
6.5 , 78, 5385
1.75 , 78, 4978
101.5 , 78, 78
5 , 79, 738
5.5 , 79, 2158
7.5 , 79, 3648
6.5 , 79, 2760
12.25 , 79, 5646
12 , 79, 257
4.75 , 79, 4244
2.25 , 79, 5944
3.5 , 79, 2965
109.25 , 79, 79
0.75 , 80, 4197
50.75 , 80, 80
5.5 , 81, 2098
8.5 , 81, 7173
9.75 , 81, 541
0.25 , 81, 8879
10.5 , 81, 8802
8 , 81, 3128
92.5 , 81, 81
8.25 , 82, 3753
5.75 , 82, 1638
0.25 , 82, 3588
8 , 82, 9218
1.5 , 82, 4233
6.25 , 82, 6414
6 , 82, 245
5 , 82, 4562
91 , 82, 82
7 , 83, 7287
7.75 , 83, 9618
0.25 , 83, 1864
0.25 , 83, 174
2 , 83, 8152
67.25 , 83, 83
10.5 , 84, 7642
9.5 , 84, 2714
9 , 84, 255
2.5 , 84, 2961
4.25 , 84, 6466
2.25 , 84, 3331
88 , 84, 84
0.5 , 85, 72
7.5 , 85, 5951
1.75 , 85, 6546
3 , 85, 4054
6.5 , 85, 7595
4.75 , 85, 5091
7.75 , 85, 918
1.25 , 85, 10070
3.75 , 85, 682
4.75 , 85, 441
91.5 , 85, 85
11.5 , 86, 8327
61.5 , 86, 86
6.75 , 87, 2796
2.5 , 87, 1371
11.75 , 87, 3603
2.75 , 87, 8689
9.75 , 87, 8900
8.75 , 87, 3058
0.75 , 87, 3881
93 , 87, 87
2.5 , 88, 7606
5.75 , 88, 5925
9.5 , 88, 4566
67.75 , 88, 88
7 , 89, 2400
3 , 89, 8668
8 , 89, 6502
3.5 , 89, 5795
9.25 , 89, 613
10.25 , 89, 4770
9 , 89, 9416
100 , 89, 89
7.75 , 90, 3591
7.5 , 90, 9894
11.5 , 90, 9484
0.5 , 90, 9718
9.25 , 90, 4349
86.5 , 90, 90
11.25 , 91, 3273
4 , 91, 10009
65.25 , 91, 91
1.5 , 92, 1125
4 , 92, 631
55.5 , 92, 92
7.75 , 93, 718
4 , 93, 2577
9.75 , 93, 5699
3.25 , 93, 7427
6.75 , 93, 5710
4.25 , 93, 3137
4.25 , 93, 4952
10.75 , 93, 6755
2.25 , 93, 9806
3.25 , 93, 4585
106.25 , 93, 93
8.75 , 94, 723
3.5 , 94, 4310
2 , 94, 5659
11.75 , 94, 3961
7.5 , 94, 6333
83.5 , 94, 94
11 , 95, 2590
61 , 95, 95
1.5 , 96, 147
8.5 , 96, 3125
60 , 96, 96
2.5 , 97, 3665
10.5 , 97, 1388
1.25 , 97, 7909
0.75 , 97, 1658
9.25 , 97, 7026
74.25 , 97, 97
1.25 , 98, 3563
6 , 98, 779
1.25 , 98, 5285
10.5 , 98, 5362
8.5 , 98, 7761
6.5 , 98, 6177
84 , 98, 98
10.25 , 99, 6554
5.5 , 99, 8989
4.5 , 99, 5428
70.25 , 99, 99
7 , 100, 9278
1 , 100, 142
8.5 , 100, 1903
9 , 100, 6649
10.5 , 100, 3461
6.5 , 100, 8143
4.25 , 100, 9172
4 , 100, 3980
11.5 , 100, 1968
3 , 100, 4992
115.25 , 100, 100
7.25 , 101, 2301
11 , 101, 1228
68.25 , 101, 101
2 , 102, 9364
52 , 102, 102
7.5 , 103, 5211
12.25 , 103, 7159
8 , 103, 7706
77.75 , 103, 103
6.75 , 104, 5782
5.75 , 104, 6637
3.5 , 104, 155
3.5 , 104, 4397
10.5 , 104, 4639
80 , 104, 104
3.75 , 105, 597
8 , 105, 6550
0.5 , 105, 4672
4.5 , 105, 7887
66.75 , 105, 105
4.5 , 106, 6670
7.5 , 106, 7668
5 , 106, 8834
4.75 , 106, 3122
5.25 , 106, 20
5 , 106, 1673
1.25 , 106, 1807
8 , 106, 5513
5.25 , 106, 76
96.5 , 106, 106
12 , 107, 2318
5.75 , 107, 9746
12 , 107, 5263
5 , 107, 8483
10.5 , 107, 4336
2.25 , 107, 1926
97.5 , 107, 107
5.5 , 108, 4774
4 , 108, 4823
5.75 , 108, 920
6.25 , 108, 6119
1.75 , 108, 5061
4.75 , 108, 9293
78 , 108, 108
7.25 , 109, 7460
11.5 , 109, 4133
4.25 , 109, 4960
2 , 109, 427
7.75 , 109, 6294
82.75 , 109, 109
1 , 110, 1968
8 , 110, 1430
11 , 110, 9660
2 , 110, 8584
4.25 , 110, 7574
3 , 110, 5202
11.25 , 110, 2723
7.5 , 110, 4461
3.25 , 110, 4003
101.25 , 110, 110
4 , 111, 5088
12 , 111, 3483
7 , 111, 5200
11.75 , 111, 9640
8 , 111, 8221
10.25 , 111, 8805
103 , 111, 111
2.25 , 112, 1606
0.25 , 112, 256
8.25 , 112, 5591
2.75 , 112, 3214
7.25 , 112, 7535
7.5 , 112, 3005
7.5 , 112, 3614
9 , 112, 170
94.75 , 112, 112
7 , 113, 7136
12.25 , 113, 8822
5.25 , 113, 6196
11 , 113, 5666
0.75 , 113, 7763
1.25 , 113, 8302
1 , 113, 1729
88.5 , 113, 113
0.75 , 114, 6586
6 , 114, 9946
10.25 , 114, 6177
8 , 114, 5920
4.5 , 114, 1185
1.75 , 114, 5810
4 , 114, 9122
11.5 , 114, 5984
96.75 , 114, 114
11.75 , 115, 5750
6.25 , 115, 7810
8.75 , 115, 7959
8 , 115, 7665
10 , 115, 1821
94.75 , 115, 115
10.75 , 116, 1919
7.75 , 116, 7270
2.25 , 116, 9847
1 , 116, 7305
71.75 , 116, 116
6.25 , 117, 2789
1.75 , 117, 5257
10.25 , 117, 3930
4.75 , 117, 1122
73 , 117, 117
5 , 118, 2166
8.5 , 118, 6047
12.25 , 118, 7625
3.25 , 118, 7781
79 , 118, 118
6.25 , 119, 1900
2.75 , 119, 3321
9.75 , 119, 1717
2.75 , 119, 2298
7.5 , 119, 900
8.5 , 119, 5234
3.5 , 119, 4825
0.5 , 119, 5809
6.5 , 119, 1562
7.75 , 119, 6430
105.75 , 119, 119
7.5 , 120, 8239
2.25 , 120, 5944
59.75 , 120, 120
4.5 , 121, 4075
1 , 121, 6191
9.25 , 121, 5873
64.75 , 121, 121
7.25 , 122, 7640
11.25 , 122, 3653
6 , 122, 759
9.5 , 122, 5675
1.25 , 122, 165
11.5 , 122, 8842
4 , 122, 10101
9.5 , 122, 1819
3.5 , 122, 10007
113.75 , 122, 122
0.25 , 123, 3219
3.25 , 123, 7620
8.5 , 123, 1992
11.5 , 123, 1290
8 , 123, 4650
7 , 123, 416
88.5 , 123, 123
5 , 124, 5782
8.75 , 124, 4805
6.75 , 124, 3266
9.25 , 124, 379
2 , 124, 1273
1.25 , 124, 6395
83 , 124, 124
3.25 , 125, 566
2 , 125, 1377
10 , 125, 5470
0.5 , 125, 8103
6.5 , 125, 891
10.75 , 125, 1003
3.75 , 125, 3547
0.25 , 125, 8511
5.25 , 125, 875
8.5 , 125, 7030
100.75 , 125, 125
12.25 , 126, 9159
7.5 , 126, 6550
69.75 , 126, 126
11.25 , 127, 6919
5.25 , 127, 9083
4.75 , 127, 5459
4.5 , 127, 2143
0.75 , 127, 2486
8.75 , 127, 7825
3 , 127, 214
10.25 , 127, 3783
98.5 , 127, 127
7 , 128, 8962
10.25 , 128, 2933
11.75 , 128, 2943
0.25 , 128, 1331
1.75 , 128, 5718
2 , 128, 133
11 , 128, 453
3.25 , 128, 5286
4 , 128, 1588
6.5 , 128, 4949
107.75 , 128, 128
9.75 , 129, 6859
3.5 , 129, 9548
2.25 , 129, 1586
3.75 , 129, 4730
8.5 , 129, 7704
77.75 , 129, 129
3 , 130, 6106
1.5 , 130, 4804
5.75 , 130, 1365
6.75 , 130, 357
10 , 130, 2149
9.5 , 130, 5248
1 , 130, 8774
11.25 , 130, 3749
9.5 , 130, 4064
0.25 , 130, 3193
108.5 , 130, 130
4.25 , 131, 5617
11.25 , 131, 1817
2 , 131, 7964
6.5 , 131, 830
74 , 131, 131
12.25 , 132, 4096
1.5 , 132, 1883
12.25 , 132, 2002
6.25 , 132, 4851
3 , 132, 742
6.25 , 132, 8104
5.25 , 132, 3123
1.75 , 132, 9636
8.5 , 132, 2833
2.75 , 132, 275
109.75 , 132, 132
10.75 , 133, 8882
2 , 133, 8450
3.25 , 133, 7598
7 , 133, 6506
6 , 133, 10041
79 , 133, 133
1.5 , 134, 2208
7 , 134, 2064
11.75 , 134, 1607
10.25 , 134, 3998
10.75 , 134, 8753
3.75 , 134, 9874
2 , 134, 3334
10.75 , 134, 9470
9 , 134, 2153
116.75 , 134, 134
9 , 135, 9558
59 , 135, 135
1.5 , 136, 8896
1.75 , 136, 763
5.75 , 136, 9828
0.5 , 136, 9350
5 , 136, 6357
64.5 , 136, 136
8.75 , 137, 8719
3.75 , 137, 620
10 , 137, 8837
3 , 137, 251
5.75 , 137, 4496
3.5 , 137, 2222
7.25 , 137, 1482
0.5 , 137, 2833
92.5 , 137, 137
3.75 , 138, 4280
10.75 , 138, 4710
12 , 138, 4726
2.5 , 138, 5194
5.75 , 138, 1714
84.75 , 138, 138
10 , 139, 1245
11.5 , 139, 5586
4.75 , 139, 7054
9.5 , 139, 2312
6.75 , 139, 7373
8.25 , 139, 6223
7.25 , 139, 6181
2.75 , 139, 1688
110.75 , 139, 139
4.25 , 140, 9610
12 , 140, 7655
7.75 , 140, 760
10.25 , 140, 8778
8.75 , 140, 7895
11.75 , 140, 1249
11 , 140, 2391
115.75 , 140, 140
6.5 , 141, 1075
8.5 , 141, 7564
9 , 141, 3081
3.5 , 141, 1343
10.75 , 141, 4615
8.25 , 141, 2029
9.5 , 141, 204
10.5 , 141, 2283
12 , 141, 6828
12 , 141, 8562
140.5 , 141, 141
11 , 142, 7009
2.5 , 142, 6257
9.25 , 142, 9102
10 , 142, 476
6.5 , 142, 3449
2.75 , 142, 3616
3.75 , 142, 8941
95.75 , 142, 142
2 , 143, 9365
1.75 , 143, 4865
10.25 , 143, 4226
64 , 143, 143
5.5 , 144, 2029
3 , 144, 8059
10.25 , 144, 8825
8.25 , 144, 1391
4.75 , 144, 929
6.25 , 144, 2825
88 , 144, 144
4.5 , 145, 2334
9.25 , 145, 147
8 , 145, 9720
8.75 , 145, 5012
1 , 145, 9903
5.75 , 145, 6332
87.25 , 145, 145
4 , 146, 314
2.75 , 146, 8484
56.75 , 146, 146
10.5 , 147, 3377
7 , 147, 8074
2.5 , 147, 9398
11.5 , 147, 9496
2 , 147, 3503
8.75 , 147, 6249
92.25 , 147, 147
10 , 148, 3562
60 , 148, 148
3.75 , 149, 7284
11.75 , 149, 370
65.5 , 149, 149
12 , 150, 6158
11.75 , 150, 241
2 , 150, 5048
7.25 , 150, 482
5.5 , 150, 8024
12.25 , 150, 1298
3.5 , 150, 87
7.75 , 150, 7541
1.25 , 150, 4861
4.25 , 150, 1208
117.5 , 150, 150
8.75 , 151, 1514
58.75 , 151, 151
9.25 , 152, 2908
1.75 , 152, 1394
1 , 152, 9324
2.5 , 152, 233
4.75 , 152, 2534
69.25 , 152, 152
4 , 153, 4738
12 , 153, 8409
6.25 , 153, 4962
2.25 , 153, 4733
6 , 153, 3357
11.75 , 153, 2907
6.75 , 153, 3442
7 , 153, 7999
8.75 , 153, 3967
7.75 , 153, 5467
122.5 , 153, 153
8.25 , 154, 540
3.75 , 154, 4581
9.5 , 154, 1731
12.25 , 154, 3221
4.75 , 154, 1028
1.25 , 154, 3653
8 , 154, 1434
8 , 154, 9497
2.25 , 154, 2885
4.25 , 154, 8421
112.25 , 154, 154
7.25 , 155, 4403
5.25 , 155, 1522
10.5 , 155, 379
12.25 , 155, 7029
5.25 , 155, 7106
1.5 , 155, 5401
8.25 , 155, 3794
6.5 , 155, 5164
9.25 , 155, 6384
6.5 , 155, 705
122.5 , 155, 155
1 , 156, 4974
4 , 156, 5767
6 , 156, 4239
9.5 , 156, 1955
1 , 156, 2820
12 , 156, 4105
83.5 , 156, 156
2.25 , 157, 7873
10.25 , 157, 1744
9.75 , 157, 2099
9 , 157, 8437
8.75 , 157, 5476
8.25 , 157, 9413
11.25 , 157, 7098
9.25 , 157, 5670
9.75 , 157, 1961
128.5 , 157, 157
2.5 , 158, 5214
3.25 , 158, 5976
6 , 158, 7175
6.5 , 158, 7788
4.5 , 158, 4562
1 , 158, 9792
12.25 , 158, 6095
1 , 158, 7657
11 , 158, 8271
98 , 158, 158
5.5 , 159, 7865
6.75 , 159, 5434
62.25 , 159, 159
4.75 , 160, 5262
1.75 , 160, 9046
11.75 , 160, 9722
0.25 , 160, 941
2.25 , 160, 7441
6.25 , 160, 5326
0.25 , 160, 3808
8.5 , 160, 5696
85.75 , 160, 160
9.5 , 161, 9584
8.25 , 161, 1430
10.5 , 161, 4776
9.5 , 161, 7575
10.5 , 161, 94
1.25 , 161, 6099
10.5 , 161, 5425
110 , 161, 161
5.5 , 162, 28
4.25 , 162, 4980
2.5 , 162, 6059
2.5 , 162, 9536
64.75 , 162, 162
5.75 , 163, 307
2 , 163, 8922
0.75 , 163, 2586
6.75 , 163, 8573
65.25 , 163, 163
11.5 , 164, 1821
7.25 , 164, 2226
11.75 , 164, 556
0.5 , 164, 6871
7.25 , 164, 106
11 , 164, 5565
5 , 164, 1460
8 , 164, 8950
6 , 164, 9942
118.25 , 164, 164
5.5 , 165, 963
8.75 , 165, 6837
7.25 , 165, 9885
9.25 , 165, 7237
11.25 , 165, 3664
7 , 165, 8980
99 , 165, 165
0.75 , 166, 6939
50.75 , 166, 166
5 , 167, 936
10.75 , 167, 1919
65.75 , 167, 167
4.5 , 168, 625
6 , 168, 4014
5.5 , 168, 805
3.25 , 168, 4290
8 , 168, 5979
12.25 , 168, 9078
6.75 , 168, 6847
1.25 , 168, 173
10.75 , 168, 299
108.25 , 168, 168
5 , 169, 9623
11.75 , 169, 5934
10.5 , 169, 7172
4.75 , 169, 1681
1.5 , 169, 8627
3 , 169, 5435
12.25 , 169, 5092
11.75 , 169, 7041
8.25 , 169, 9914
118.75 , 169, 169
4.25 , 170, 8076
10.75 , 170, 3790
11.25 , 170, 3562
3 , 170, 3997
9 , 170, 8396
6.75 , 170, 5983
7.75 , 170, 7559
1.75 , 170, 1209
104.5 , 170, 170
2.25 , 171, 2807
11.75 , 171, 6465
9.5 , 171, 4590
8.5 , 171, 9336
1.75 , 171, 5319
8 , 171, 8458
8.75 , 171, 7975
7 , 171, 5816
6.5 , 171, 4275
114 , 171, 171
4.5 , 172, 4770
54.5 , 172, 172
12 , 173, 7880
3 , 173, 8977
3.75 , 173, 1673
8 , 173, 1511
11 , 173, 7003
10.25 , 173, 3654
1.5 , 173, 323
9.25 , 173, 7443
0.5 , 173, 502
109.25 , 173, 173
11 , 174, 4391
8.5 , 174, 3638
1.75 , 174, 10048
12.25 , 174, 71
10 , 174, 5060
11.5 , 174, 6131
105 , 174, 174
3.5 , 175, 3839
5.25 , 175, 8673
8.75 , 175, 2098
11.5 , 175, 5821
4.5 , 175, 4535
7.75 , 175, 231
8.25 , 175, 2893
99.5 , 175, 175
10 , 176, 6197
0.5 , 176, 4647
0.75 , 176, 8976
5.75 , 176, 4221
11.25 , 176, 8887
4.25 , 176, 1541
6.75 , 176, 8060
7.5 , 176, 8395
0.75 , 176, 741
97.5 , 176, 176
11.25 , 177, 1250
0.25 , 177, 7526
12.25 , 177, 625
1.75 , 177, 5271
4.25 , 177, 4153
79.75 , 177, 177
10.5 , 178, 6642
4.5 , 178, 8132
4.5 , 178, 5112
6.25 , 178, 9709
10.75 , 178, 8242
3.75 , 178, 6614
8.5 , 178, 5128
12 , 178, 8423
3 , 178, 1116
113.75 , 178, 178
11 , 179, 6999
12.25 , 179, 8290
2.75 , 179, 1633
10.75 , 179, 6532
10.75 , 179, 2134
97.5 , 179, 179
9.25 , 180, 8816
3.25 , 180, 2707
10 , 180, 85
72.5 , 180, 180
11.25 , 181, 3733
2.75 , 181, 1158
2.25 , 181, 5840
9.5 , 181, 7432
7.25 , 181, 8047
4.5 , 181, 2499
9.75 , 181, 1053
6 , 181, 10023
2 , 181, 835
105.25 , 181, 181
1.75 , 182, 308
11.25 , 182, 5177
11.25 , 182, 1965
10.25 , 182, 4298
1 , 182, 2323
1 , 182, 3691
3.75 , 182, 2969
11 , 182, 2164
7.75 , 182, 1032
6.5 , 182, 1913
115.5 , 182, 182
1.25 , 183, 6979
5 , 183, 6308
10.75 , 183, 604
0.75 , 183, 8565
